label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
okay,0.5814148783683777,0.8530223965644836,-9.074347495641176e-09,0.5591124892234802,0.7559993267059326,-0.0043177977204322,0.5440049767494202,0.6722579598426819,-0.0202960930764675,0.5211820602416992,0.6075752973556519,-0.043609507381916,0.510383129119873,0.551817774772644,-0.0674499422311782,0.6599417924880981,0.6278222799301147,-0.0010004164651036,0.6193976998329163,0.5515668392181396,-0.0461451672017574,0.5755673050880432,0.5454224944114685,-0.0872446596622467,0.5402405261993408,0.5663784742355347,-0.1096045970916748,0.6870203614234924,0.6400952339172363,-0.020351231098175,0.7374173402786255,0.552543580532074,-0.0621869452297687,0.7317436933517456,0.4833757281303406,-0.0926221832633018,0.7039324641227722,0.4385430812835693,-0.1066733598709106,0.6996729969978333,0.6704235672950745,-0.0441624447703361,0.7627660036087036,0.6025875210762024,-0.0750150457024574,0.7623413801193237,0.5398527383804321,-0.0896570682525634,0.7434358596801758,0.4865636229515075,-0.0936669707298278,0.6944694519042969,0.7096826434135437,-0.0692880004644393,0.75416100025177,0.7039558291435242,-0.0906292721629142,0.7809761762619019,0.6633122563362122,-0.0986359491944313,0.7929558753967285,0.6150674819946289,-0.1001464948058128
come,0.449475884437561,0.8502620458602905,-7.229332936731225e-07,0.512544572353363,0.803532600402832,0.0527988076210022,0.5562413334846497,0.7696482539176941,0.0529590882360935,0.5779086947441101,0.723785400390625,0.0398574508726596,0.586005687713623,0.6833080649375916,0.0239905156195163,0.6098660826683044,0.7908973693847656,0.0062694931402802,0.6300071477890015,0.6840306520462036,0.0020580841228365,0.6023057103157043,0.6352416276931763,0.0043376358225941,0.5737507343292236,0.6113495826721191,0.0039876038208603,0.5976316928863525,0.7882757186889648,-0.0309027601033449,0.5736729502677917,0.6646493077278137,-0.0288897473365068,0.5355000495910645,0.6847805380821228,-0.0176842901855707,0.5247665643692017,0.7221411466598511,-0.017605360597372,0.5731276869773865,0.7762768864631653,-0.0629041716456413,0.5448252558708191,0.6609247922897339,-0.0523140989243984,0.5111756920814514,0.6896592378616333,-0.034294206649065,0.5061044096946716,0.7286799550056458,-0.0345086120069026,0.5462613105773926,0.760358452796936,-0.0918387100100517,0.5191227197647095,0.6762120723724365,-0.084790751338005,0.4933589100837707,0.693977952003479,-0.0732331052422523,0.4885379076004028,0.7233304381370544,-0.0716298967599868
okay,0.5189369320869446,0.542733907699585,1.707636272385571e-07,0.650062084197998,0.509374737739563,0.1486512273550033,0.7217383980751038,0.4737025201320648,0.1937385201454162,0.78924560546875,0.4647457897663116,0.1964395195245742,0.8454568982124329,0.4358274340629577,0.1933611631393432,0.6636413335800171,0.229260966181755,0.1971571892499923,0.7711949944496155,0.2194332331418991,0.208286628127098,0.8252320289611816,0.2896185517311096,0.1944643855094909,0.8449491858482361,0.3676563799381256,0.1827762871980667,0.6562923192977905,0.2290713787078857,0.1008387356996536,0.7877811193466187,0.2156357169151306,0.109371431171894,0.8399585485458374,0.307018369436264,0.0922055914998054,0.8502885699272156,0.3929935097694397,0.0804824903607368,0.6612123250961304,0.246783435344696,0.0081933066248893,0.783964216709137,0.2370292693376541,0.0242770481854677,0.8308343887329102,0.3318370878696441,0.0349623560905456,0.8371508717536926,0.4062576591968536,0.0391307845711708,0.6764567494392395,0.2802255153656006,-0.076531708240509,0.7775089740753174,0.284311294555664,-0.0568641014397144,0.8169835805892944,0.3446739912033081,-0.0356180481612682,0.8276729583740234,0.4043868780136108,-0.0221725050359964
stop,0.4046771228313446,0.5740535259246826,3.3434403690080217e-07,0.34262815117836,0.5171048641204834,-0.027981324121356,0.2920853197574615,0.4401105046272278,-0.0565437451004982,0.2523545026779175,0.3754258155822754,-0.079635851085186,0.2158585786819458,0.3339004516601562,-0.1036580950021743,0.382245272397995,0.3774607181549072,-0.0865585282444953,0.3937457799911499,0.2850518226623535,-0.111748419702053,0.4075488448143005,0.2348047196865081,-0.1200443804264068,0.4211640059947967,0.1959489434957504,-0.1244979053735733,0.4381883442401886,0.3912617266178131,-0.0847742483019828,0.4672591686248779,0.3002559542655945,-0.1123368963599205,0.4851740896701813,0.2532573044300079,-0.1220549717545509,0.5044528245925903,0.2243167608976364,-0.1307018846273422,0.4839850068092346,0.4141725301742553,-0.0804582089185714,0.5293514132499695,0.3405415713787079,-0.1086167395114898,0.5588257908821106,0.2910292744636535,-0.1190105229616165,0.5873545408248901,0.2572899758815765,-0.1266551464796066,0.5186153650283813,0.4439877271652221,-0.0757928192615509,0.568934440612793,0.4023493528366089,-0.1009135171771049,0.6051105260848999,0.3835987150669098,-0.1086892411112785,0.6350370049476624,0.3636762201786041,-0.1136703491210937
come,0.4634405970573425,0.8306484222412109,-4.89603166897723e-07,0.5299713015556335,0.7722793817520142,0.0766362473368644,0.5698399543762207,0.7441227436065674,0.0744708776473999,0.5891848802566528,0.7050368785858154,0.0550506077706813,0.6021784543991089,0.6673412919044495,0.0303205829113721,0.6201110482215881,0.7743582725524902,0.0054660220630466,0.6660943031311035,0.7108787298202515,0.0048740985803306,0.6724981665611267,0.6549472808837891,0.0133342174813151,0.6653521656990051,0.6065883040428162,0.0174168180674314,0.598520040512085,0.7765861749649048,-0.0448113791644573,0.5955045223236084,0.6630807518959045,-0.0277027059346437,0.5537418127059937,0.6909294128417969,0.001548282103613,0.5501378178596497,0.7276431322097778,0.0114141795784235,0.5727885961532593,0.7637180685997009,-0.0881346985697746,0.5607985258102417,0.6619399189949036,-0.0610373243689537,0.5260747075080872,0.6951181292533875,-0.0321838520467281,0.5251325368881226,0.7327196598052979,-0.0314090624451637,0.5523123741149902,0.7444433569908142,-0.1265397369861602,0.5297321081161499,0.6726566553115845,-0.1014774069190025,0.5047464966773987,0.6946222186088562,-0.0802482441067695,0.498302698135376,0.7228946089744568,-0.0774499624967575
okay,0.4961559474468231,0.7808065414428711,-4.199575585062121e-07,0.4303414225578308,0.7014825344085693,0.0206639114767313,0.3862236738204956,0.6226098537445068,0.0161463096737861,0.3392467796802521,0.5739409923553467,-0.0035582249984145,0.302211046218872,0.5180719494819641,-0.023091172799468,0.4735031425952911,0.5302703380584717,0.0524956956505775,0.4263204932212829,0.4671259224414825,0.0182186551392078,0.3785853385925293,0.4837034344673157,-0.0179968792945146,0.3434159755706787,0.5154556035995483,-0.0350658446550369,0.5001950263977051,0.5198234915733337,0.0223921276628971,0.4896325767040252,0.4134662449359894,0.0080325072631239,0.4528993368148803,0.3708644509315491,-0.0031213811598718,0.4164697825908661,0.3629629015922546,-0.0068929698318243,0.5220195055007935,0.5230598449707031,-0.0145526183769106,0.5212845802307129,0.4036698043346405,-0.0216582417488098,0.4878996014595032,0.3420306444168091,-0.0118846241384744,0.4579627811908722,0.3124784231185913,-0.0013908547116443,0.5346764922142029,0.5320286154747009,-0.0536508560180664,0.5367732048034668,0.4356138110160827,-0.0566272661089897,0.5156835913658142,0.3722392320632934,-0.0442268699407577,0.4896539151668548,0.3277774453163147,-0.03083923086524
okay,0.4973216950893402,0.7461850643157959,2.837108752373752e-07,0.4374030232429504,0.6767085790634155,-0.0085739186033606,0.3910856544971466,0.6198962926864624,-0.0277580060064792,0.3409690260887146,0.5753976702690125,-0.052750714123249,0.3099426031112671,0.5338621735572815,-0.0775409266352653,0.4819563925266266,0.5024886131286621,-0.0091944010928273,0.4182775020599365,0.4647477269172668,-0.0518141277134418,0.3663006722927093,0.492285817861557,-0.0931220948696136,0.3408660292625427,0.536217212677002,-0.11785139888525,0.5215630531311035,0.4821164011955261,-0.0241985414177179,0.535302996635437,0.3756303489208221,-0.0564583726227283,0.5343887805938721,0.2913292348384857,-0.0856711789965629,0.536745548248291,0.230716586112976,-0.1077419891953468,0.5463894009590149,0.4938740730285644,-0.0430649630725383,0.6044450998306274,0.40078866481781,-0.0659432560205459,0.6224960684776306,0.329404354095459,-0.076070562005043,0.6343741416931152,0.2698314189910888,-0.0829399600625038,0.5550432801246643,0.5272084474563599,-0.0635447576642036,0.6160609722137451,0.4702984094619751,-0.0769204422831535,0.645106315612793,0.4165121614933014,-0.0751637890934944,0.6671332716941833,0.3641013503074646,-0.0730910524725914
okay,0.4721430838108063,0.7383601069450378,1.0017787843707993e-07,0.522379457950592,0.734502911567688,0.0471381619572639,0.5515424609184265,0.7269099950790405,0.0634011998772621,0.5776311755180359,0.724465548992157,0.0649335980415344,0.5961456894874573,0.7076399326324463,0.0647749006748199,0.524224042892456,0.6323211193084717,0.0806855112314224,0.5625448226928711,0.6302547454833984,0.0869577229022979,0.5822873115539551,0.657399594783783,0.077931061387062,0.5873064994812012,0.6872217059135437,0.0702583864331245,0.5198025703430176,0.6266971230506897,0.0498268418014049,0.5679638981819153,0.6243215799331665,0.056059893220663,0.5875456929206848,0.6594312787055969,0.0414781980216503,0.5909896492958069,0.6914348006248474,0.0292943324893713,0.5201330184936523,0.6274673342704773,0.019219409674406,0.5669320821762085,0.6274151802062988,0.0258257202804088,0.5857281684875488,0.6634053587913513,0.019295210018754,0.5880814790725708,0.6924266219139099,0.0121603794395923,0.525566577911377,0.6353364586830139,-0.0088284201920032,0.56568443775177,0.6400689482688904,-0.0018921677256003,0.5806758999824524,0.6644549369812012,0.0004267652111593,0.5843021869659424,0.6866768002510071,-7.655717490706593e-05
stop,0.3897204399108886,0.6344280242919922,3.840069098259846e-07,0.3298627734184265,0.5822994709014893,-0.016482001170516,0.2847282588481903,0.5060017108917236,-0.024246010929346,0.2488480806350708,0.4527121484279632,-0.0320593044161796,0.2194486707448959,0.4199628531932831,-0.0404967553913593,0.3706392347812652,0.3974276185035705,-0.0036456156522035,0.3688377439975738,0.3011006116867065,-0.0145819885656237,0.3716582357883453,0.2423898130655288,-0.0254763178527355,0.3765397071838379,0.1977082937955856,-0.0329559370875358,0.4143641293048858,0.4015704393386841,-0.0086138024926185,0.4370735287666321,0.3039075434207916,-0.0162291768938303,0.4472503662109375,0.2420870810747146,-0.0255626942962408,0.4557320475578308,0.194474309682846,-0.0323598757386207,0.4479870796203613,0.4177910685539245,-0.0177654903382062,0.4771888852119446,0.3307793140411377,-0.0293365772813558,0.4894498586654663,0.2712058424949646,-0.0391062870621681,0.5000462532043457,0.2222122251987457,-0.0451934523880481,0.4710703790187835,0.4412302374839782,-0.0289132464677095,0.4987617135047912,0.3720616400241852,-0.0414607338607311,0.5142518281936646,0.3222869634628296,-0.046993464231491,0.5278183221817017,0.2760437130928039,-0.0500049479305744
okay,0.6529941558837891,0.7385303974151611,3.452538521742099e-07,0.7095834612846375,0.7309061288833618,-0.0035249646753072,0.751330554485321,0.7197191715240479,-0.0193964168429374,0.791495144367218,0.7239071726799011,-0.0396955087780952,0.8228311538696289,0.7164925932884216,-0.0593931414186954,0.7317419648170471,0.6166374683380127,-0.0159275848418474,0.781661868095398,0.6253194212913513,-0.055455531924963,0.8030122518539429,0.6645179390907288,-0.0848981067538261,0.8125972747802734,0.7049681544303894,-0.0998056530952453,0.714873194694519,0.6041902899742126,-0.0350460745394229,0.7471648454666138,0.5362521409988403,-0.0639503449201583,0.7864968180656433,0.5138906240463257,-0.082104317843914,0.8199166059494019,0.5048339366912842,-0.0922536179423332,0.6948089599609375,0.6104925274848938,-0.0574918948113918,0.7142334580421448,0.5394526720046997,-0.0852900296449661,0.7429629564285278,0.5101038813591003,-0.099161110818386,0.7697628140449524,0.4883239269256592,-0.1057611256837844,0.6811109185218811,0.6298412680625916,-0.0802657008171081,0.6718021631240845,0.5867380499839783,-0.1041051298379898,0.6697235107421875,0.5503738522529602,-0.111693650484085,0.6717554926872253,0.5173642039299011,-0.1142324209213256
okay,0.5546379089355469,0.8758119344711304,-1.9461759848127258e-07,0.5285468697547913,0.753908097743988,0.0045479424297809,0.5311892032623291,0.6464986205101013,-0.0063853715546429,0.5180936455726624,0.5640701055526733,-0.0286971870809793,0.5107594132423401,0.4878729581832886,-0.0508704967796802,0.6542015075683594,0.6223416924476624,0.0368841625750064,0.643244743347168,0.5318275690078735,-0.0077371774241328,0.6009253263473511,0.5073426365852356,-0.0525902844965457,0.556174635887146,0.5151695013046265,-0.0744732767343521,0.6827899813652039,0.6472470164299011,0.0129061536863446,0.7421276569366455,0.5579524636268616,-0.0183521229773759,0.7333859801292419,0.4908929169178009,-0.0422536022961139,0.7001131772994995,0.4507955014705658,-0.0502981878817081,0.6981595158576965,0.6827914118766785,-0.0188676454126834,0.7622003555297852,0.5928900241851807,-0.0375020578503608,0.7656131982803345,0.5202248096466064,-0.0398457311093807,0.7527092695236206,0.4705843329429626,-0.0349128991365432,0.6959713697433472,0.7185344099998474,-0.0534282736480236,0.7424370050430298,0.6594926714897156,-0.0647624209523201,0.7636188864707947,0.5997183322906494,-0.0619148202240467,0.7771060466766357,0.54352867603302,-0.0542410165071487
stop,0.478400707244873,0.693435788154602,2.2072021010899334e-07,0.4160354733467102,0.6374042630195618,-0.0068663512356579,0.3847848176956177,0.5833170413970947,-0.0037557741161435,0.3714795708656311,0.5311195254325867,-0.004078313242644,0.3752250671386719,0.4854817986488342,-0.0045935865491628,0.4838681221008301,0.5507894158363342,0.0353235937654972,0.4896541833877563,0.4995100200176239,0.0457083210349082,0.4963617920875549,0.4625296890735626,0.0474452674388885,0.5047628283500671,0.4352085292339325,0.0473649874329566,0.5286998748779297,0.5596683621406555,0.0337310060858726,0.5536350011825562,0.5025938749313354,0.0514674857258796,0.5664923191070557,0.4626542329788208,0.0549799911677837,0.5781893730163574,0.4348451495170593,0.0548983141779899,0.5663292407989502,0.5807412266731262,0.0270884707570076,0.6002907156944275,0.5325481295585632,0.0329553224146366,0.6180394291877747,0.4916579723358154,0.029772724956274,0.6311663389205933,0.4582557678222656,0.0265080165117979,0.5935119390487671,0.6109140515327454,0.0186852775514125,0.6402581930160522,0.5952165126800537,0.018699312582612,0.6694164872169495,0.5743506550788879,0.0171412304043769,0.6929593086242676,0.5557195544242859,0.0162032153457403
stop,0.3739027380943298,0.7378052473068237,4.0495780240235046e-07,0.2679601311683655,0.6340181827545166,-0.0208937339484691,0.2114075720310211,0.4952883720397949,-0.0306027829647064,0.1796976774930954,0.3796243369579315,-0.038478460162878,0.1506249606609344,0.304967999458313,-0.0475389808416366,0.3622086644172668,0.3999174237251282,-0.0252778995782136,0.3734310865402221,0.245837390422821,-0.0334415547549724,0.3819720149040222,0.1575364470481872,-0.0335112027823925,0.3912410736083984,0.101172387599945,-0.0321260057389736,0.4430662393569946,0.4136583507061004,-0.0265568699687719,0.4779920578002929,0.263105034828186,-0.0308746974915266,0.4942357838153839,0.1842898428440094,-0.0314429253339767,0.5118694305419922,0.1396779417991638,-0.0317533425986766,0.5062481164932251,0.4433394074440002,-0.0305627640336751,0.5646566152572632,0.3026717603206634,-0.0473884269595146,0.592648446559906,0.2041740119457245,-0.0579913854598999,0.6192386150360107,0.1275937557220459,-0.0642509162425994,0.5495380163192749,0.4882769584655761,-0.0349842272698879,0.6351997256278992,0.3994337916374206,-0.0577300041913986,0.6920701265335083,0.3348667025566101,-0.0680928975343704,0.7417147159576416,0.2731507122516632,-0.072222888469696
come,0.2144506722688675,0.919716775417328,-3.0739164458282175e-07,0.181973859667778,0.7895513772964478,-0.0647424980998039,0.1760040074586868,0.651423454284668,-0.1127367466688156,0.203148528933525,0.5326012372970581,-0.1407696604728698,0.256868839263916,0.4550958275794983,-0.1574534177780151,0.3254563808441162,0.7318785190582275,-0.175991877913475,0.4072082340717315,0.5432128310203552,-0.1912514269351959,0.4062204957008362,0.4793054461479187,-0.1532990485429763,0.3830926716327667,0.4675160050392151,-0.117929458618164,0.3956030011177063,0.7921283841133118,-0.1432158201932907,0.4915866255760193,0.5892360210418701,-0.1764851808547973,0.4716998636722564,0.5112690925598145,-0.1441596299409866,0.4312459826469421,0.4881941378116607,-0.1104253605008125,0.4357995092868805,0.8303186893463135,-0.1041849702596664,0.5275225043296814,0.6487470269203186,-0.1301034986972808,0.5079173445701599,0.56815505027771,-0.1002296656370163,0.4706915616989136,0.5346963405609131,-0.0702286437153816,0.4490785002708435,0.8530128002166748,-0.0661837831139564,0.5128114223480225,0.7195960879325867,-0.0854396894574165,0.503083348274231,0.6436722278594971,-0.0738288909196853,0.4764100313186645,0.6024778485298157,-0.0562294907867908
okay,0.5024443864822388,0.8016589283943176,4.947253273712704e-07,0.6065194010734558,0.8098623156547546,0.0833000540733337,0.6659212708473206,0.795025646686554,0.1077862232923507,0.7175901532173157,0.7955353260040283,0.1032245382666587,0.7616694569587708,0.7708228826522827,0.0942854806780815,0.6384935975074768,0.6203641295433044,0.1481983661651611,0.7104153633117676,0.6304434537887573,0.1616399437189102,0.7557421922683716,0.6670769453048706,0.148226723074913,0.7811253666877747,0.7058286070823669,0.1337361484766006,0.6308051943778992,0.6124338507652283,0.0860827788710594,0.7244830131530762,0.6124382019042969,0.0909834206104278,0.7668759226799011,0.6687642335891724,0.0649298727512359,0.7857714295387268,0.7251045107841492,0.0453240796923637,0.6310384273529053,0.6131148338317871,0.0237041860818862,0.7190294861793518,0.6116707921028137,0.0328288003802299,0.7613112330436707,0.6742531657218933,0.0262911599129438,0.776125967502594,0.7294691205024719,0.0177619941532611,0.638107419013977,0.6319306492805481,-0.0356575883924961,0.7146695852279663,0.6429287791252136,-0.0249938629567623,0.756430983543396,0.6801045536994934,-0.0187465418130159,0.7791856527328491,0.7177401185035706,-0.0179759189486503
okay,0.2365010678768158,0.8409402966499329,5.360286650102353e-07,0.3260120153427124,0.825847327709198,-0.0361561700701713,0.4108101725578308,0.7774340510368347,-0.0593866817653179,0.4793285727500915,0.7445361614227295,-0.0827743411064148,0.529282808303833,0.710089921951294,-0.102389357984066,0.3769367635250091,0.6048887372016907,-0.0276000704616308,0.4516909122467041,0.5805445313453674,-0.0797578245401382,0.486611008644104,0.6301223635673523,-0.1182251200079917,0.5006014704704285,0.6853522062301636,-0.135288581252098,0.3387468755245209,0.5555462837219238,-0.0332631543278694,0.379836767911911,0.4400100409984588,-0.0637001544237136,0.4262475669384002,0.3810668587684631,-0.0819171220064163,0.4656383097171783,0.335000216960907,-0.0913046449422836,0.2910784482955932,0.5427573919296265,-0.0477601774036884,0.3100825846195221,0.4270393252372741,-0.0815494209527969,0.3418242335319519,0.361545979976654,-0.096521221101284,0.3733363747596741,0.3086229264736175,-0.1010623127222061,0.2403556406497955,0.5599314570426941,-0.0660985708236694,0.2161154001951217,0.467627614736557,-0.0956994667649269,0.2051212638616562,0.4002310037612915,-0.102437138557434,0.2031697034835815,0.3361805975437164,-0.1015247404575347
okay,0.5068731307983398,0.8000168204307556,-7.760341986795538e-07,0.4203143119812011,0.7423843145370483,0.0808770656585693,0.374536395072937,0.6904706358909607,0.108143039047718,0.3351392149925232,0.6505385637283325,0.1091800332069397,0.3220382332801819,0.5965582728385925,0.106657326221466,0.4777998030185699,0.5701848268508911,0.1356511265039444,0.4181627631187439,0.5033586025238037,0.1457801461219787,0.3697800636291504,0.5251224040985107,0.1347162127494812,0.3432762920856476,0.5601903796195984,0.1244445070624351,0.4928508996963501,0.5548837780952454,0.0827674865722656,0.4168681204319,0.481543630361557,0.0977851524949073,0.3599085807800293,0.5124807357788086,0.0796580910682678,0.3369308412075043,0.5580028295516968,0.0617753379046916,0.4946828782558441,0.5503609776496887,0.0294616054743528,0.4171416759490967,0.4814286231994629,0.0419300496578216,0.3617244362831116,0.5188831686973572,0.0353885442018508,0.3383327424526214,0.5672596096992493,0.0249258503317832,0.4824255108833313,0.5546073913574219,-0.0195573698729276,0.4115088284015655,0.5155267715454102,-0.0109600946307182,0.3637930452823639,0.539156436920166,-0.0081500960513949,0.3373652696609497,0.5721296668052673,-0.0092857526615262
stop,0.2598069906234741,0.5661932229995728,5.175035653337545e-07,0.3173531889915466,0.5228371620178223,-0.0251657124608755,0.3525146245956421,0.4739224016666412,-0.0316209159791469,0.3657392561435699,0.4166542291641235,-0.0360828228294849,0.3661274909973144,0.3685286343097687,-0.0403030626475811,0.3040199279785156,0.4031811654567718,-0.001568921143189,0.3166778981685638,0.3336563110351562,-0.0057220528833568,0.3219674527645111,0.2864518165588379,-0.0108969816938042,0.3245036602020263,0.2537768483161926,-0.0147212538868188,0.267616868019104,0.4012041091918945,0.0034446867648512,0.2636414468288421,0.3201643824577331,0.0016941592330113,0.2613735496997833,0.2694386541843414,-0.0045649944804608,0.2605427801609039,0.2293813824653625,-0.009305614978075,0.236228346824646,0.4127219319343567,0.003850961336866,0.2271436005830764,0.3419351577758789,-0.0031738684047013,0.2267873883247375,0.2928261160850525,-0.0153420837596058,0.2280143499374389,0.2545146346092224,-0.0241457894444465,0.2062882184982299,0.4337747097015381,0.0017723346827551,0.1786048412322998,0.3926312625408172,-0.0111012440174818,0.1598220020532608,0.3619281053543091,-0.0222798753529787,0.1472162306308746,0.3323926925659179,-0.0294040404260158
come,0.2323944419622421,0.8791781067848206,-6.886058656618843e-08,0.2264140248298645,0.7824034094810486,0.067977637052536,0.227005198597908,0.7222938537597656,0.0604584477841854,0.2414262592792511,0.6794335842132568,0.0411424823105335,0.2548439502716064,0.6473612189292908,0.0171822030097246,0.1632042974233627,0.7066332697868347,-0.026727620512247,0.1690325140953064,0.6222610473632812,-0.0220956206321716,0.1907866895198822,0.578757107257843,-0.0071495687589049,0.2136033028364181,0.5535295605659485,0.001539311138913,0.1877245604991912,0.7278300523757935,-0.0707902088761329,0.2268644869327545,0.6525998115539551,-0.0425025299191474,0.245422676205635,0.699429452419281,0.0003448888019192,0.2403185367584228,0.7268566489219666,0.016537657007575,0.2181944251060485,0.7477020025253296,-0.1069587543606758,0.2589046061038971,0.6748106479644775,-0.0688181072473526,0.2701201736927032,0.7226781249046326,-0.0320949926972389,0.260963499546051,0.7515555024147034,-0.0294142439961433,0.2509993016719818,0.7538617253303528,-0.1385740339756012,0.2839422821998596,0.7159793376922607,-0.1000160053372383,0.2879831790924072,0.7522373199462891,-0.0715388655662536,0.2761581242084503,0.7808902263641357,-0.0678010359406471
stop,0.172125369310379,0.5887911319732666,3.616884498569562e-07,0.218092605471611,0.5648530721664429,-0.0248831715434789,0.2517682015895843,0.5272120833396912,-0.0339766554534435,0.266463041305542,0.4824112057685852,-0.0401214472949504,0.2760502099990845,0.4456363618373871,-0.0458579510450363,0.2147183865308761,0.4536030292510986,-0.0191502347588539,0.2314728796482086,0.3983373343944549,-0.0315290577709674,0.2390510588884353,0.359684407711029,-0.0412787646055221,0.2439557313919067,0.3282689750194549,-0.0482441410422325,0.1861309111118316,0.4443516135215759,-0.0153380930423736,0.1900273263454437,0.3784278333187103,-0.0261062271893024,0.1909719407558441,0.3359100818634033,-0.035299614071846,0.1914373487234115,0.300834983587265,-0.0417770743370056,0.159820020198822,0.4495224058628082,-0.0145947746932506,0.1557336151599884,0.3875526189804077,-0.0277815647423267,0.1545232087373733,0.3459357023239136,-0.0389555990695953,0.1548474133014679,0.3115889430046081,-0.0462349392473697,0.1347211748361587,0.4663626253604889,-0.0158821679651737,0.1145763024687767,0.4269644021987915,-0.03123464807868,0.1016116887331008,0.3987636566162109,-0.0406395867466926,0.0920882299542427,0.3710751831531524,-0.0460140816867351
okay,0.3342139422893524,0.6584820747375488,2.5696891725601745e-07,0.4090050160884857,0.645250141620636,0.0463608652353286,0.4495921730995178,0.6249551773071289,0.0549480356276035,0.4869545996189117,0.615754246711731,0.0450890883803367,0.5221491456031799,0.5980970859527588,0.0321173630654811,0.4173367619514465,0.5185788869857788,0.0766476541757583,0.4654856622219085,0.5006831884384155,0.0699084922671318,0.4933721125125885,0.5292438268661499,0.0523359701037406,0.5041159391403198,0.5626735091209412,0.0395427532494068,0.4053253531455993,0.5154759883880615,0.035916693508625,0.4664771854877472,0.4965238273143768,0.0250158049166202,0.4971127808094024,0.5319644808769226,0.0029967322479933,0.5061674118041992,0.5742093920707703,-0.0111053837463259,0.3961980938911438,0.5160243511199951,-0.0058265826664865,0.4549679458141327,0.5010349750518799,-0.01257642544806,0.4872629344463348,0.5378462076187134,-0.0186876785010099,0.497999906539917,0.5738350749015808,-0.0224840380251407,0.3918300569057464,0.5257827043533325,-0.045909970998764,0.4454676508903503,0.5164525508880615,-0.0486655533313751,0.4763663411140442,0.5342003703117371,-0.0462443344295024,0.492925226688385,0.5556695461273193,-0.0445882864296436
okay,0.5089015364646912,0.8077179193496704,-9.865423180599464e-07,0.4146477878093719,0.7088726162910461,0.0454457737505435,0.373948335647583,0.6318100094795227,0.0509512536227703,0.3314915001392364,0.5822726488113403,0.0391341149806976,0.3197712898254394,0.5319743752479553,0.0251008197665214,0.5313388705253601,0.5124908685684204,0.063635915517807,0.4411566257476806,0.4280279576778412,0.0543098151683807,0.3785196542739868,0.4528162479400635,0.0354307889938354,0.3414905369281769,0.491606742143631,0.022072834894061,0.5451075434684753,0.512840211391449,0.0262924339622259,0.4285238683223724,0.4219066202640533,0.0212928019464015,0.3635700345039367,0.4562243223190307,0.0006112225237302,0.3315635919570923,0.5045679211616516,-0.017313178628683,0.5394786596298218,0.5227850079536438,-0.0109312264248728,0.429134726524353,0.435756117105484,-0.0173223037272691,0.3618452250957489,0.4691813588142395,-0.0292478110641241,0.3245539963245392,0.5186122059822083,-0.0398166179656982,0.5128403306007385,0.5385645627975464,-0.0451843477785587,0.4198227524757385,0.4742248058319092,-0.0528086610138416,0.3678222298622131,0.4901894330978393,-0.0556730963289737,0.3332330584526062,0.522895872592926,-0.0575080066919326
stop,0.4562936425209045,0.8195768594741821,7.679129794269102e-07,0.5462533235549927,0.7797874808311462,-0.0467745400965213,0.6109983325004578,0.7002729773521423,-0.0654497146606445,0.6432453393936157,0.6115814447402954,-0.0783316120505333,0.6757720708847046,0.5446500778198242,-0.0902402848005294,0.5389794111251831,0.544917106628418,-0.0432697758078575,0.5858279466629028,0.4314204752445221,-0.0670341774821281,0.6077129244804382,0.3538156151771545,-0.0842592418193817,0.6247968077659607,0.2918590903282165,-0.0961358398199081,0.4811357259750366,0.5216574668884277,-0.0350244380533695,0.4911938905715942,0.3854471445083618,-0.0542902536690235,0.4966501891613006,0.2984392344951629,-0.0679255351424217,0.5011463761329651,0.2319518327713012,-0.0772745013236999,0.4303731024265289,0.5307969450950623,-0.0318439789116382,0.4260274767875671,0.413229763507843,-0.0538042448461055,0.4282309114933014,0.3419017493724823,-0.0707707032561302,0.4312737286090851,0.2862208187580108,-0.0819582417607307,0.3844563364982605,0.5645632743835449,-0.0326147899031639,0.3486518859863281,0.4923864305019378,-0.0589295998215675,0.3235209882259369,0.4409744441509247,-0.0744689255952835,0.3042435944080353,0.3927382230758667,-0.0827656611800193
